#      date    value 
 2023-01-10 286.0038 
 2023-01-11 288.6503 
 2023-01-12 287.5085 
 2023-01-13 284.8547 
 2023-01-14 283.0867 
 2023-01-15 284.2681 
 2023-01-16 283.8635 
 2023-01-17 284.5365 
 2023-01-18 285.8746 
 2023-01-19 285.6904 
 2023-01-20 285.8208 
 2023-01-21  286.613 
 2023-01-22 287.2794 
 2023-01-23 287.3908 
 2023-01-24 286.1155 
 2023-01-25    285.1 
 2023-01-26  285.122 
 2023-01-27 285.5711 
 2023-01-28 287.1142 
 2023-01-29 288.7526 
 2023-01-30 287.3699 
 2023-01-31 286.6674 
 2023-02-01 287.9228 
 2023-02-02 289.3661 
 2023-02-03 290.4632 
 2023-02-04 291.5564 
 2023-02-05 293.2044 
 2023-02-06 292.2833 
 2023-02-07 290.8753 
 2023-02-08 292.9108 
 2023-02-09 294.1107 
 2023-02-10 292.7036 
 2023-02-11 290.9481 
 2023-02-12 288.0064 
 2023-02-13 290.2852 
 2023-02-14 292.5793 
 2023-02-15 293.7027 
 2023-02-16 295.4614 
 2023-02-17 295.3104 
 2023-02-18 295.3403 
 2023-02-19  297.139 
 2023-02-20  297.105 
 2023-02-21 295.7835 
 2023-02-22  295.822 
 2023-02-23 295.4893 
 2023-02-24 296.5341 
 2023-02-25 298.0871 
 2023-02-26 297.5357 
 2023-02-27 297.3716 
 2023-02-28 296.7139 
 2023-03-01 295.2789 
 2023-03-02 295.3331 
 2023-03-03 296.0083 
 2023-03-04 296.4327 
 2023-03-05  296.805 
 2023-03-06 297.1391 
 2023-03-07 297.3768 
 2023-03-08 296.3339 
 2023-03-09 296.7196 
 2023-03-10  297.805 
 2023-03-11 299.8652 
 2023-03-12 300.6961 
 2023-03-13 298.6616 
 2023-03-14 299.4745 
 2023-03-15  300.531 
 2023-03-16 299.3754 
 2023-03-17 294.7184 
 2023-03-18 294.2167 
 2023-03-19 294.5611 
 2023-03-20  295.517 
 2023-03-21 295.8683 
 2023-03-22  296.961 
 2023-03-23 298.7293 
 2023-03-24 296.8615 
 2023-03-25 295.0955 
 2023-03-26 295.2557 
 2023-03-27 297.1824 
 2023-03-28 299.5709 
 2023-03-29 300.0175 
 2023-03-30  296.524 
 2023-03-31 294.7109 
 2023-04-01 296.6975 
 2023-04-02 298.5157 
 2023-04-03 298.1649 
 2023-04-04 297.5858 
 2023-04-05 298.3669 
 2023-04-06 298.1569 
 2023-04-07 298.6892 
 2023-04-08 299.9122 
 2023-04-09  301.413 
