#      date    value 
 2023-01-17 284.2829 
 2023-01-18 285.7746 
 2023-01-19 285.5423 
 2023-01-20  285.615 
 2023-01-21    286.4 
 2023-01-22 287.0386 
 2023-01-23 287.2259 
 2023-01-24 285.9545 
 2023-01-25 284.9504 
 2023-01-26 284.9515 
 2023-01-27 285.5159 
 2023-01-28  286.988 
 2023-01-29 288.7991 
 2023-01-30 287.2271 
 2023-01-31 286.7868 
 2023-02-01 288.0401 
 2023-02-02 290.1043 
 2023-02-03 290.7417 
 2023-02-04 291.8198 
 2023-02-05 293.2613 
 2023-02-06 292.1954 
 2023-02-07  290.695 
 2023-02-08 293.0004 
 2023-02-09 293.8752 
 2023-02-10 292.5798 
 2023-02-11 290.7845 
 2023-02-12 287.9719 
 2023-02-13 290.4342 
 2023-02-14 292.5855 
 2023-02-15 293.6592 
 2023-02-16 295.5413 
 2023-02-17 295.4438 
 2023-02-18 295.4049 
 2023-02-19 297.4258 
 2023-02-20 297.1936 
 2023-02-21 295.9712 
 2023-02-22 295.9615 
 2023-02-23 295.8486 
 2023-02-24  296.897 
 2023-02-25 298.1657 
 2023-02-26 297.5401 
 2023-02-27 297.5927 
 2023-02-28 296.8093 
 2023-03-01 295.3146 
 2023-03-02 295.4536 
 2023-03-03 296.1937 
 2023-03-04 296.6704 
 2023-03-05 297.0703 
 2023-03-06 297.4442 
 2023-03-07 297.5692 
 2023-03-08 296.4713 
 2023-03-09 296.9376 
 2023-03-10 298.0675 
 2023-03-11 299.9464 
 2023-03-12 300.8519 
 2023-03-13  298.923 
 2023-03-14 299.7325 
 2023-03-15 300.7875 
 2023-03-16 299.4791 
 2023-03-17 294.8192 
 2023-03-18 294.3567 
 2023-03-19 294.5329 
 2023-03-20 295.8732 
 2023-03-21 296.0783 
 2023-03-22 297.0213 
 2023-03-23 298.9282 
 2023-03-24 296.7758 
 2023-03-25 295.0139 
 2023-03-26 295.2405 
 2023-03-27 297.4397 
 2023-03-28 299.8573 
 2023-03-29 300.0347 
 2023-03-30 295.9069 
 2023-03-31  294.552 
 2023-04-01  296.775 
 2023-04-02 298.8237 
 2023-04-03 298.3224 
 2023-04-04 297.6378 
 2023-04-05   298.43 
 2023-04-06  298.094 
 2023-04-07 298.9018 
 2023-04-08 300.0289 
 2023-04-09   301.53 
 2023-04-10 302.9716 
 2023-04-11 304.0689 
 2023-04-12 303.6216 
 2023-04-13 304.4201 
 2023-04-14 305.5027 
 2023-04-15  306.567 
 2023-04-16 305.1654 
 2023-04-17 305.4923 
 2023-04-18 303.9379 
 2023-04-19 302.0088 
 2023-04-20 301.7446 
 2023-04-21 301.5208 
 2023-04-22 301.3544 
 2023-04-23 300.1974 
 2023-04-24 301.9349 
 2023-04-25 304.0224 
 2023-04-26  305.057 
 2023-04-27 304.4998 
 2023-04-28 302.0483 
 2023-04-29 299.8807 
 2023-04-30  299.626 
 2023-05-01 299.2384 
 2023-05-02  299.772 
 2023-05-03 300.2372 
 2023-05-04 302.8003 
 2023-05-05 303.6136 
 2023-05-06  305.156 
 2023-05-07 303.7529 
